,CASE#,CHRG_DESC,PREM_DESC,ADDRESS,DATE,TIME,DOW,DIST,CASE_NUM,DIST`,CASE_NU,CASE_#
940,19039559.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"122 DEWITT ST, FLR2",20191001,111,TUE,3.0,,,,
941,19040001.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,170 DERBY AVE,20191003,1420,THU,4.0,,,,
942,19039711.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,CROWN ST & HOWE ST,20191001,605,TUE,4.0,,,,
943,19040019.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,GARDEN ST & UNIVERSITY PL,20191003,1733,THU,4.0,,,,
944,19039912.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,281 DAVENPORT AVE,20191002,2051,WED,5.0,,,,
945,19040216.0,AGGRAVATED ASSAULT,DRUG STORE/DR`S OFFICE/HOSPITA,20 YORK ST,20191005,955,SAT,5.0,,,,
946,19039885.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,HOWARD AVE & WASHINGTON A,E20191002,1725,WED,5.0,,,,
947,19040150.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"47 WINTHROP AVE, APT02",20191004,1816,FRI,5.0,,,,
948,19040151.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,62 ORCHARD ST,20191004,1459,FRI,5.0,,,,
949,19039895.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,"22 VERNON ST, APTC",20191002,1926,WED,5.0,,,,
950,19039680.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"46 HENRY ST, APT1L",20190930,2010,MON,6.0,,,,
951,19040179.0,ROBBERY WITH A FIREARM,CONVENIENCE STORE,284 DIXWELL AVE,20191004,2139,FRI,6.0,,,,
952,19038702.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"240 NICOLL ST, 1FL",20191001,809,TUE,7.0,,,,
953,19039941.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"37 LANDER ST, FL01",20191003,718,THU,7.0,,,,
954,19040123.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,147 CANNER ST,20191004,2021,FRI,7.0,,,,
955,19040395.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"3 MAY ST, FL01",20191006,1610,SUN,7.0,,,,
956,19023181.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,396 MANSFIELD ST,20191001,947,TUE,7.0,,,,
957,19039543.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,JAMES ST & STATE ST,20190930,2202,MON,7.0,,,,
958,19039636.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,702 STATE ST,20190930,2010,MON,7.0,,,,
959,19039831.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1050 STATE ST,20191002,1001,WED,7.0,,,,
960,19039849.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,45 NASH ST,20191002,1207,WED,7.0,,,,
961,19039951.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,317 OGDEN ST,20191003,931,THU,7.0,,,,
962,19040059.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,SHELTON AVE,20191004,842,FRI,7.0,,,,
963,19040175.0,ROBBERY WITH A FIREARM,LIQUOR STORE,693 DIXWELL AVE,20191004,2125,FRI,7.0,,,,
964,19040177.0,ROBBERY WITH A FIREARM,CONVENIENCE STORE,13 SHELTON AVE,20191004,2131,FRI,7.0,,,,
965,19039672.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,9 MALTBY PL,20190930,1854,MON,8.0,,,,
966,19040357.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"290 CLINTON AVE, FL03",20191006,503,SUN,8.0,,,,
967,19039623.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,HAMILTON ST & GRAND AVE,20190930,1348,MON,8.0,,,,
968,19040251.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"174 SALTONSTALL AVE, FL02",20191005,1459,SAT,8.0,,,,
969,19039703.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,9 MALTBY PL,20191001,17,TUE,8.0,,,,
970,19039813.0,ROBBERY,PARKING LOT / GARAGE,93 CLAY ST,20191002,4,WED,8.0,,,,
971,19040236.0,ROBBERY,CONVENIENCE STORE,604 FERRY ST,20191005,1204,SAT,8.0,,,,
972,19040185.0,ROBBERY WITH A FIREARM,PARKING LOT / GARAGE,110 GRAND AVE,20191004,2307,FRI,8.0,,,,
973,19040263.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,POPLAR ST & EXCHANGE ST,20191005,1648,SAT,8.0,,,,
974,19040267.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,WOOLSEY ST & BLATCHLEY AVE,20191005,1703,SAT,8.0,,,,
975,19040370.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"311 EASTERN ST, 1501",20191006,1311,SUN,9.0,,,,
976,19039635.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"1134 QUINNIPIAC AVE, 24",20190930,1410,MON,9.0,,,,
977,19039570.0,BURGLARY-BREAKING & ENTERING,DEPARTMENT/DISCOUNT STORE,472 FOXON BLVD,20190930,844,MON,9.0,,,,
978,19040368.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"645 MIDDLETOWN AVE, FL02",20191006,1029,SUN,9.0,,,,
979,19039719.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,58 SOUTH END RD,20191001,911,TUE,9.0,,,,
980,19040366.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,46 ROGER WHITE DR,20191006,1036,SUN,10.0,,,,
981,19040068.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,567 WINTHROP AVE,20191004,937,FRI,10.0,,,,
982,19039556.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,358 SHERMAN AVE,20190930,258,MON,10.0,,,,
983,19039826.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,241 ELLSWORTH AVE,20191002,900,WED,10.0,,,,
984,19049333.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1 TEMPLE ST,20191209,844,MON,1.0,,,,
985,19049677.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"71 TEMPLE ST, BLK",20191211,1429,WED,1.0,,,,
986,19049381.0,MOTOR VEHICLE THEFT (NH,TOETAHLE)R/UNKNOWN,290 STATE ST,20191209,1713,MON,1.0,,,,
987,19049316.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"19A SOLOMON CROSSINGS, A",20191209,34,MON,2.0,,,,
988,19049982.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,150 S GENESEE ST,20191213,930,FRI,2.0,,,,
989,19050310.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,160 AMITY RD,20191214,1459,SAT,2.0,,,,
990,19049438.0,MOTOR VEHICLE THEFT (NH STEAL),SERVICE/GAS STATION,152 VALLEY ST,20191209,2321,MON,2.0,,,,
991,19049931.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,1450 WHALLEY AVE,20191212,2014,THU,2.0,,,,
992,19049954.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,838 WHALLEY AVE,20191212,2337,THU,2.0,,,,
993,19049988.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,79 E RAMSDELL ST,20191213,839,FRI,2.0,,,,
994,19049567.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,LODGE ST & LEVEL ST,20191210,1601,TUE,2.0,,,,
995,19049518.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,123 CEDAR ST,20191210,1223,TUE,3.0,,,,
996,19049585.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,491 HOWARD AVE,20191210,1938,TUE,3.0,,,,
997,19049625.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,482 GREENWICH AVE,20191211,223,WED,3.0,,,,
998,19049838.0,AGGRAVATED ASSAULT,DRUG STORE/DR`S OFFICE/HOSPI,1A450 CHAPEL ST,20191212,1704,THU,4.0,,,,
999,19049699.0,BURGLARY-BREAKING & ENTER,RNEGSIDENCE/HOME,213 EDGEWOOD AVE,20191211,1617,WED,4.0,,,,
1000,19049717.0,BURGLARY-BREAKING & ENTER,RNEGSIDENCE/HOME,"1261 ELLA T GRASSO BLVD, FL02",20191211,1633,WED,4.0,,,,
1001,19049785.0,BURGLARY-BREAKING & ENTER,RNEGSIDENCE/HOME,22 LYNWOOD PL,20191212,1050,THU,4.0,,,,
1002,19049762.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,30 WHALLEY AVE,20191212,749,THU,4.0,,,,
1003,19049802.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,1375 CHAPEL ST,20191212,1430,THU,4.0,,,,
1004,19049946.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,104 HOWE ST,20191212,2109,THU,4.0,,,,
1005,19049478.0,MOTOR VEHICLE THEFT (NH ST,ASTLR) EET/HIGHWAY/ALLEYWAY,36 DERBY AVE,20191210,754,TUE,4.0,,,,
1006,19049691.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,20 YORK ST,20191211,1417,WED,5.0,,,,
1007,19049435.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,35 PARK ST,20191209,2126,MON,5.0,,,,
1008,19049326.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,232 CEDAR ST,20191209,520,MON,5.0,,,,
1009,19050201.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,DAVENPORT AVE & HOWARD AVE,20191214,843,SAT,5.0,,,,
1010,19050295.0,MOTOR VEHICLE THEFT (NH STEAL),DRUG STORE/DR`S OFFICE/HOSPITA,20 YORK ST,20191214,1152,SAT,5.0,,,,
1011,19049387.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"106 BASSETT ST, FL01",20191209,1620,MON,7.0,,,,
1012,19050447.0,BURGLARY-BREAKING & ENTERING,PARKING LOT / GARAGE,99 LINDEN ST,20191215,1354,SUN,7.0,,,,
1013,19049795.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"114 SHELDON TER, APT2",20191212,1213,THU,7.0,,,,
1014,19049922.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"516 ORANGE ST, APT44",20191212,2124,THU,7.0,,,,
1015,19050281.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,52 LINDEN ST,20191214,1051,SAT,7.0,,,,
1016,19049648.0,FIREARM DISCHARGE (WEAPON LAW,VSTIORLEAETI/OHNIG)HWAY/ALLEYWAY,1384 STATE ST,20191211,1008,WED,7.0,,,,
1017,19049328.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,426 PROSPECT ST,20191209,724,MON,7.0,,,,
1018,19049601.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,COLD SPRING ST & EVER,T20 S1T91210,2135,TUE,7.0,,,,
1019,19049631.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,131 SHELTON AVE,20191211,557,WED,7.0,,,,
1020,19049671.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,595 WHITNEY AVE,20191211,1312,WED,7.0,,,,
1021,19050009.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,290 DIVISION ST,20191213,1059,FRI,7.0,,,,
1022,19049943.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,630 DIXWELL AVE,20191212,2245,THU,7.0,,,,
1023,19049960.0,ROBBERY WITH A FIREARM,RESIDENCE/HOME,1388 STATE ST,20191213,226,FRI,7.0,,,,
1024,19049535.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,121 FILLMORE ST,20191210,1232.0,TUE,8.0,,,,
1025,19050407.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,130 HAMILTON ST,20191215,452.0,SUN,8.0,,,,
1026,19050421.0,BURGLARY-BREAKING & ENTERI,SGPECIALITY STORE,229 GRAND AVE,20191215,339.0,SUN,8.0,,,,
1027,19050455.0,FIREARM DISCHARGE (WEAPON L,SWTR VEIEOTL/HAITGIOHNW)AY/ALLEYWAY,CHAPEL ST & FERRY ST,20191215,1521.0,SUN,8.0,,,,
1028,,FIREARM DISCHARGE (WEAPON L,SWTR VEIEOTL/HAITGIOHNW)AY/ALLEYWAY323 EAST ST20191215 0231,SUN,8,,,,,,,
1029,19049342.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,172 CHATHAM ST,20191210,955.0,TUE,8.0,,,,
1030,19049360.0,MOTOR VEHICLE THEFT (NH STE,LR)ESIDENCE/HOME,164 CLINTON AVE,20191210,1130.0,TUE,8.0,,,,
1031,19049909.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,608 FERRY ST,20191212,1808.0,THU,8.0,,,,
1032,19049975.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,"233 BLATCHLEY AVE, FL02",20191213,722.0,FRI,8.0,,,,
1033,19050024.0,MOTOR VEHICLE THEFT (NH STE,LPA) RKING LOT / GARAGE,1175 STATE ST,20191213,1127.0,FRI,8.0,,,,
1034,19049613.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & FERRY ST,20191211,118.0,WED,8.0,,,,
1035,19049425.0,ROBBERY WITH A FIREARM,CONVENIENCE STORE,267 GRAND AVE,20191209,2325.0,MON,8.0,,,,
1036,19049959.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,DOVER ST & FERRY ST,20191213,35.0,FRI,8.0,,,,
1037,18011327.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,30 LENOX ST,20191209,0,MON,9.0,,,,
1038,19049343.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,577 QUINNIPIAC AVE,20191210,1020,TUE,9.0,,,,
1039,19049421.0,ROBBERY,PARK/PLAYGROUND,338 WOODWARD AVE,20191209,2003,MON,9.0,,,,
1040,19049738.0,ROBBERY,RESIDENCE/HOME,350 FOXON BLVD,20191211,2058,WED,9.0,,,,
1041,19049579.0,ROBBERY WITH A FIREARM,RESTAURANT,405 FOXON BLVD,20191210,1834,TUE,9.0,,,,
1042,19049985.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,459 WINTHROP AVE,20191213,1007,FRI,10.0,,,,
1043,19049979.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,50 ROYDON RD,20191213,835,FRI,10.0,,,,
1044,19050370.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,118 MAPLE ST,20191214,2052,SAT,10.0,,,,
1045,19049703.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,285 WHALLEY AVE,20191211,1603,WED,10.0,,,,
1046,19049924.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,1526 ELLA T GRASSO BLVD,20191212,1938,THU,10.0,,,,
1047,19050473.0,MOTOR VEHICLE THEFT (NH STEAL),CONVENIENCE STORE,285 WHALLEY AVE,20191215,1820,SUN,10.0,,,,
1048,19049622.0,ROBBERY,CONVENIENCE STORE,"285 WHALLEY AVE, 1FL",20191211,105,WED,10.0,,,,
1049,19049578.0,ROBBERY WITH A FIREARM,SPECIALITY STORE,344 WHALLEY AVE,20191210,1851,TUE,10.0,,,,
1050,19030250.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,277 SAINT JOHN ST,20190801,1944,THU,1.0,,,,
1051,19030479.0,BURGLARY-BREAKING & ENTERING,DEPARTMENT/DISCOUNT STORE,55 WHITNEY AVE,20190802,2200,FRI,1.0,,,,
1052,19029817.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,116 COURT ST,20190730,523,TUE,1.0,,,,
1053,19030191.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,GROVE ST & STATE ST,20190801,1427,THU,1.0,,,,
1054,19030332.0,ASSAULT WITH A FIREARM,FIELD/WOODS,256 VALLEY ST,20190802,1144,FRI,2.0,,,,
1055,19030033.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,740 EDGEWOOD AVE,20190731,1753,WED,2.0,,,,
1056,19030031.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,334 YALE AVE,20190731,1733,WED,2.0,,,,
1057,19030127.0,INTIMIDATION WITH A WEAPON,HOTEL/MOTEL/ETC,"100 POND LILY AVE, 207",20190801,1207,THU,2.0,,,,
1058,19030189.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,81 FOUNTAIN TER,20190801,1412,THU,2.0,,,,
1059,19029867.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,116 PARKSIDE DR,20190730,1400,TUE,2.0,,,,
1060,19029963.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,104 HARRISON ST,20190731,1133,WED,2.0,,,,
1061,19030000.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,125 LOWIN AVE,20190731,1305,WED,2.0,,,,
1062,19030107.0,MOTOR VEHICLE THEFT (NH STEAL),COMMERCIAL/OFFICE BLDG,2 AMITY RD,20190801,859,THU,2.0,,,,
1063,19030108.0,MOTOR VEHICLE THEFT (NH STEAL),COMMERCIAL/OFFICE BLDG,2 AMITY RD,20190801,935,THU,2.0,,,,
1064,19029327.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"161 FRANK ST, FL01",20190729,950,MON,3.0,,,,
1065,19029748.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,22 ADELINE ST,20190729,1420,MON,3.0,,,,
1066,19030056.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"6 LINES ST, FL02",20190731,1857,WED,3.0,,,,
1067,19030039.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"679 WASHINGTON AVE, FL01",20190731,1730,WED,3.0,,,,
1068,19029861.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,58 WILSON ST,20190730,1224,TUE,3.0,,,,
1069,19030188.0,ROBBERY,RESIDENCE/HOME,116 LAMBERTON ST,20190801,1350,THU,3.0,,,,
1070,19030453.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,6 CONSTANCE BAKER MOTLEY S,20190802,1952,FRI,4.0,,,,
1071,19030736.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,169 PORTER ST,20190804,2316,SUN,4.0,,,,
1072,19030637.0,FIREARM DISCHARGE (WEAPON LAW VIO,SATTRIEOENT)/HIGHWAY/ALLEYWAY,372 ELM ST,20190804,235,SUN,4.0,,,,
1073,19030006.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,631 ELM ST,20190731,1502,WED,4.0,,,,
1074,19030517.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"90 NORTON ST, APTA1",20190803,659,SAT,4.0,,,,
1075,19030279.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,"52 HOWE ST, APT444",20190801,2339,THU,4.0,,,,
1076,19029957.0,AGGRAVATED ASSAULT,DRUG STORE/DR`S OFFICE/HOSPITA,20 YORK ST,20190731,450,WED,5.0,,,,
1077,19030549.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,HOWARD AVE & WASHINGTON A,2E0190803,1543,SAT,5.0,,,,
1078,19029750.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,650 CONGRESS AVE,20190729,1558,MON,5.0,,,,
1079,19029723.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,STEVENS ST & DAVENPORT AVE,20190729,1220,MON,5.0,,,,
1080,19030292.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,20 YORK ST,20190802,436,FRI,5.0,,,,
1081,19029958.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,705 DIXWELL AVE,20190731,726,WED,7.0,,,,
1082,19030669.0,ASSAULT WITH A FIREARM,RESIDENCE/HOME,258 NEWHALL ST,20190804,1320,SUN,7.0,,,,
1083,19029698.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,175 BISHOP ST,20190729,807,MON,7.0,,,,
1084,19029964.0,BURGLARY-BREAKING & ENTERING,RESTAURANT,14 MECHANIC ST,20190731,1030,WED,7.0,,,,
1085,19030118.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,51 SHELDON TER,20190801,1015,THU,7.0,,,,
1086,19030591.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,101 SHEPARD ST,20190803,2252,SAT,7.0,,,,
1087,19030642.0,BURGLARY-BREAKING & ENTERING,BAR/NIGHT CLUB,860 STATE ST,20190804,344,SUN,7.0,,,,
1088,19029927.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"93 COTTAGE ST, FL03",20190730,1845,TUE,7.0,,,,
1089,19030215.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,319 HUMPHREY ST,20190801,1626,THU,7.0,,,,
1090,19030411.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"595 ORANGE ST, APT1",20190802,0,FRI,7.0,,,,
1091,19030241.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,141 NEWHALL ST,20190801,1915,THU,7.0,,,,
1092,19030660.0,BURGLARY-BREAKING & ENTERING,COMMERCIAL/OFFICE BLDG,438 EAST ST,20190804,1107,SUN,8.0,,,,
1093,19029779.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,470 JAMES ST,20190729,1849,MON,8.0,,,,
1094,19029954.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"173 EXCHANGE ST, FL01",20190730,2238,TUE,8.0,,,,
1095,19030022.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,42 FRONT ST,20190731,1100,WED,8.0,,,,
1096,19030103.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,315 PECK ST,20190801,846,THU,8.0,,,,
1097,19030631.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,604 FERRY ST,20190803,2246,SAT,8.0,,,,
1098,19030646.0,ROBBERY,RESIDENCE/HOME,179 ENGLISH ST,20190804,614,SUN,8.0,,,,
1099,19030128.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,95 PARDEE ST,20190801,1220,THU,9.0,,,,
1100,19029699.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1279 QUINNIPIAC AVE,20190729,835,MON,9.0,,,,
1101,19029764.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,274 WOODWARD AVE,20190729,2135,MON,9.0,,,,
1102,19029834.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,328 FORBES AVE,20190730,823,TUE,9.0,,,,
1103,19029872.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,311 EASTERN ST,20190730,1431,TUE,9.0,,,,
1104,19029961.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,58 MILTON ST,20190731,733,WED,9.0,,,,
1105,19029966.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,192 FORBES AVE,20190731,853,WED,9.0,,,,
1106,19030027.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"201 BARNES AVE, FL01",20190803,1857,SAT,9.0,,,,
1107,19029909.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,318 EASTERN ST,20190730,952,TUE,9.0,,,,
1108,19030507.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,400 FOXON BLVD,20190803,337,SAT,9.0,,,,
1109,19030417.0,AGGRAVATED ASSAULT,SPECIALITY STORE,383 WHALLEY AVE,20190802,1417,FRI,10.0,,,,
1110,19029689.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"340 NORTON ST, LEFT",20190729,138,MON,10.0,,,,
1111,19029937.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,23 WELLINGTON RD,20190730,2154,TUE,10.0,,,,
1112,19030025.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,25 W PARK AVE,20190731,1618,WED,10.0,,,,
1113,19030494.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,418 WHALLEY AVE,20190803,126,SAT,10.0,,,,
1114,19029970.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"465 WHALLEY AVE, APTK",20190731,925,WED,10.0,,,,
1115,19030531.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,249 COLONY RD,20190803,1040,SAT,10.0,,,,
1116,19030619.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,WHALLEY AVE & SHERMAN AVE,20190803,2211,SAT,10.0,,,,
1117,19029972.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,WHALLEY AVE & ORCHARD ST,20190731,844,WED,10.0,,,,
1118,19030478.0,ROBBERY WITH A FIREARM,RESIDENCE/HOME,120 ROYDON RD,20190802,2221,FRI,10.0,,,,
1119,20011178.0,BURGLARY-BREAKING & ENT,RREISNIGDENCE/HOME,"39 WILLIAM ST, APT2L",20200304,1604,WED,1.0,,,,
1120,20011463.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,GREENE ST & HUGHES PL,20200306,44,FRI,1.0,,,,
1121,20011335.0,FIREARM DISCHARGE (WEAPON LAW V,ROELSAITDIEONNC)E/HOME,1 WAYFARER ST,20200305,1217,THU,2.0,,,,
1122,20010704.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,495 BLAKE ST,20200302,1024,MON,2.0,,,,
1123,20011705.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"8 SHIRLEY WAY, A",20200307,1046,SAT,2.0,,,,
1124,20011481.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"16 CATHERINE WAY, APTA",20200306,744,FRI,2.0,,,,
1125,20011259.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,1 SOLOMON CROSSING,20200305,642,THU,2.0,,,,
1126,20011310.0,MOTOR VEHICLE THEFT (NH STEAL),CONVENIENCE STORE,1336 WHALLEY AVE,20200305,941,THU,2.0,,,,
1127,20011486.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,300 HOWARD AVE,20200306,755,FRI,3.0,,,,
1128,20011689.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"84 ROSETTE ST, FL01",20200307,818,SAT,3.0,,,,
1129,20011775.0,FIREARM DISCHARGE (WEAPON LAW VIOLATIO,S)TREET/HIGHWAY/ALLEYWAY,27 MORRIS ST,20200307,1850,SAT,3.0,,,,
1130,20010996.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,29 TRUMAN ST,20200303,1848,TUE,3.0,,,,
